"Player","Rating","Age","dateranking","ranking"
"Alexander Khalifman","2700","37y5m","200306",18
"Ivan Sokolov","2700","35y0m","200306",18
"Vladimir Malakhov","2699","22y7m","200306",20
"Nigel Short","2699","38y0m","200306",20
"Loek van Wely","2691","30y8m","200306",22
"Joel Lautier","2689","30y2m","200306",23
"Ilia Smirin","2689","35y5m","200306",23
"Alexander Morozevich","2688","25y11m","200306",25
"Vadim Zvjaginsev","2687","26y10m","200306",26
"Rustam Kasimdzhanov","2686","23y6m","200306",27
"Zurab Azmaiparashvili","2685","43y3m","200306",28
"Mikhail Gurevich","2685","44y4m","200306",28
"Predrag Nikolic","2681","42y9m","200306",30
"Ye Jiangchuan","2681","42y7m","200306",30
"Zhang Zhong","2680","24y9m","200306",32
"Vladislav Tkachiev","2674","29y7m","200306",33
"Alexander Beliavsky","2673","49y6m","200306",34
"Viktor Bologan","2672","31y6m","200306",35
"Kiril Georgiev","2672","37y7m","200306",35
"Sergei Rublevsky","2669","28y8m","200306",37
"Aleksej Aleksandrov","2666","30y1m","200306",38
"Francisco Vallejo Pons","2666","20y10m","200306",38
"Zoltan Almasi","2665","26y10m","200306",40
"Sergey Volkov","2664","29y4m","200306",41
"Sergei Movsesian","2661","24y7m","200306",42
"Etienne Bacrot","2658","20y5m","200306",43
"Konstantin Sakaev","2658","29y2m","200306",43
"Alexander Lastin","2656","26y8m","200306",45
"Alexander Motylev","2656","24y0m","200306",45
"Emil Sutovsky","2655","25y9m","200306",47
"Alexander Graf","2654","40y10m","200306",48
"Krishnan Sasikiran","2654","22y5m","200306",48
"Christopher Lutz","2653","32y4m","200306",50
"Teimour Radjabov","2652","16y3m","200306",51
"Viktor Korchnoi","2651","72y3m","200306",52
"Evgeny Vladimirov","2649","46y5m","200306",53
"Julio Granda Zu<f1>iga","2648","36y4m","200306",54
"Merab Gagunashvili","2648","18y5m","200306",54
"Levon Aronian","2648","20y8m","200306",54
"Michal Krasenkow","2646","39y7m","200306",57
"Alexander Onischuk","2646","27y9m","200306",57
"Liviu-Dieter Nisipeanu","2645","26y10m","200306",59
"Sergei Tiviakov","2642","30y4m","200306",60
"Jeroen Piket","2640","34y5m","200306",61
"Rafael Vaganian","2639","51y8m","200306",62
"Mihail Kobalija","2637","25y1m","200306",63
"Rustem Dautov","2637","37y7m","200306",63
"Vladimir Epishin","2636","37y11m","200306",65
"Peter Heine Nielsen","2636","30y1m","200306",65
"Smbat Lputian","2634","45y4m","200306",67
"Karen Asrian","2632","23y2m","200306",68
"Giovanni Vescovi","2632","25y0m","200306",68
"Pavel Tregubov","2631","31y6m","200306",70
"Yuri Yakovich","2631","40y7m","200306",70
"Andrei Istratescu","2628","27y6m","200306",72
"Lev Psakhis","2628","44y7m","200306",72
"Vasily Yemelin","2628","27y4m","200306",72
"Lenier Dominguez","2628","19y9m","200306",72
"Evgeniy Najer","2627","26y0m","200306",76
"Andrei Kharlov","2626","34y7m","200306",77
"Igor Khenkin","2626","35y3m","200306",77
"Viacheslav Eingorn","2625","46y7m","200306",79
"Bartlomiej Macieja","2625","25y8m","200306",79
"Konstantin Landa","2624","31y1m","200306",81
"Evgeny Pigusov","2624","42y3m","200306",81
"Lazaro Bruzon Bautista","2622","21y1m","200306",83
"Evgeny Alekseev","2622","17y7m","200306",83
"Alexander Goldin","2622","38y4m","200306",83
"Gregory Kaidanov","2622","43y8m","200306",83
"Laurent Fressinet","2622","21y7m","200306",83
"Shakhriyar Mamedyarov","2621","18y2m","200306",88
"Alexey Kuzmin","2619","40y3m","200306",89
"Vladimir Baklan","2619","25y4m","200306",89
"Artyom Timofeev","2618","18y5m","200306",91
"Giorgi Giorgadze","2617","38y8m","200306",92
"David Navara","2617","18y3m","200306",92
"Ashot Anastasian","2616","38y11m","200306",94
"Eduardas Rozentalis","2616","40y1m","200306",94
"Matthew Sadler","2615","29y1m","200306",96
"Vadim Milov","2614","30y10m","200306",97
"John Nunn","2613","48y2m","200306",98
"Tomasz Markowski","2613","27y11m","200306",98
"Boris Avrukh","2613","25y5m","200306",98
"Garry Kasparov","2824","40y3m","200307",1
"Viswanathan Anand","2788","33y7m","200307",2
"Vladimir Kramnik","2786","28y1m","200307",3
"Ruslan Ponomariov","2750","19y9m","200307",4
"Peter Leko","2748","23y10m","200307",5
"Evgeny Bareev","2745","36y8m","200307",6
"Alexander Grischuk","2744","19y9m","200307",7
"Alexei Shirov","2743","31y0m","200307",8
"Michael Adams","2741","31y8m","200307",9
"Veselin Topalov","2739","28y4m","200307",10
"Judit Polgar","2737","27y0m","200307",11
"Peter Svidler","2736","27y1m","200307",12
"Vassily Ivanchuk","2731","34y4m","200307",13
"Boris Gelfand","2715","35y1m","200307",14
"Vladimir Malakhov","2713","22y8m","200307",15
"Anatoly Karpov","2707","52y2m","200307",16
"Alexey Dreev","2707","34y6m","200307",16
"Zurab Azmaiparashvili","2699","43y4m","200307",18
"Ivan Sokolov","2698","35y1m","200307",19
"Nigel Short","2697","38y1m","200307",20
"Alexander Khalifman","2696","37y6m","200307",21
"Loek van Wely","2694","30y9m","200307",22
"Kiril Georgiev","2687","37y8m","200307",23
"Vladimir Akopian","2685","31y7m","200307",24
"Mikhail Gurevich","2685","44y5m","200307",24
"Alexander Morozevich","2684","26y0m","200307",26
"Rustam Kasimdzhanov","2680","23y7m","200307",27
"Ye Jiangchuan","2678","42y8m","200307",28
"Joel Lautier","2678","30y3m","200307",28
"Zhang Zhong","2678","24y10m","200307",28
"Vadim Zvjaginsev","2675","26y11m","200307",31
"Aleksej Aleksandrov","2672","30y2m","200307",32
"Vladislav Tkachiev","2672","29y8m","200307",32
"Predrag Nikolic","2672","42y10m","200307",32
"Ilia Smirin","2670","35y6m","200307",35
"Sergei Rublevsky","2669","28y9m","200307",36
"Konstantin Sakaev","2668","29y3m","200307",37
"Viktor Bologan","2667","31y7m","200307",38
"Alexander Beliavsky","2663","49y7m","200307",39
"Emil Sutovsky","2663","25y10m","200307",39
"Sergei Movsesian","2661","24y8m","200307",41
"Levon Aronian","2658","20y9m","200307",42
"Francisco Vallejo Pons","2657","20y11m","200307",43
"Krishnan Sasikiran","2656","22y6m","200307",44
"Alexander Graf","2656","40y11m","200307",44
"Etienne Bacrot","2656","20y6m","200307",44
"Sergey Volkov","2654","29y5m","200307",47
"Alexander Motylev","2654","24y1m","200307",47
"Liviu-Dieter Nisipeanu","2651","26y11m","200307",49
"Alexander Lastin","2650","26y9m","200307",50
"Christopher Lutz","2649","32y5m","200307",51
"Julio Granda Zu<f1>iga","2648","36y5m","200307",52
"Teimour Radjabov","2647","16y4m","200307",53
"Mihail Kobalija","2643","25y2m","200307",54
"Rafael Vaganian","2641","51y9m","200307",55
"Evgeny Vladimirov","2641","46y6m","200307",55
"Viktor Korchnoi","2640","72y4m","200307",57
"Sergei Tiviakov","2640","30y5m","200307",57
"Alexander Onischuk","2639","27y10m","200307",59
"Andrei Kharlov","2638","34y8m","200307",60
"Zoltan Almasi","2637","26y11m","200307",61
"Karen Asrian","2637","23y3m","200307",61
"Evgeny Alekseev","2636","17y8m","200307",63
"Peter Heine Nielsen","2636","30y2m","200307",63
"Smbat Lputian","2636","45y5m","200307",63
"Jeroen Piket","2635","34y6m","200307",66
"Rustem Dautov","2633","37y8m","200307",67
"Vladimir Epishin","2633","38y0m","200307",67
"Alexander Moiseenko","2631","23y2m","200307",69
"Matthew Sadler","2629","29y2m","200307",70
"Merab Gagunashvili","2628","18y6m","200307",71
"Pavel Tregubov","2628","31y7m","200307",71
"Sergey Dolmatov","2627","44y5m","200307",73
"Laurent Fressinet","2626","21y8m","200307",74
"Vadim Milov","2625","30y11m","200307",75
"Giovanni Vescovi","2625","25y1m","200307",75
"Sarunas Sulskis","2625","30y8m","200307",75
"Lev Psakhis","2625","44y8m","200307",75
"Vasily Yemelin","2624","27y5m","200307",79
"Ashot Anastasian","2624","39y0m","200307",79
"Michal Krasenkow","2624","39y8m","200307",79
"Yuri Yakovich","2623","40y8m","200307",82
"Andrei Istratescu","2623","27y7m","200307",82
"Lazaro Bruzon Bautista","2623","21y2m","200307",82
"Lenier Dominguez","2623","19y10m","200307",82
"Evgeny Pigusov","2623","42y4m","200307",82
"Eduardas Rozentalis","2621","40y2m","200307",87
"Konstantin Landa","2621","31y2m","200307",87
"Bartlomiej Macieja","2620","25y9m","200307",89
"Alexander Goldin","2620","38y5m","200307",89
"Igor Khenkin","2619","35y4m","200307",91
"Viacheslav Eingorn","2619","46y8m","200307",91
"Evgeniy Najer","2617","26y1m","200307",93
"Gregory Kaidanov","2617","43y9m","200307",93
"Vladimir Baklan","2617","25y5m","200307",93
"Alexey Kuzmin","2614","40y4m","200307",96
"David Navara","2612","18y4m","200307",97
"Christian Bauer","2612","26y6m","200307",97
"John Nunn","2612","48y3m","200307",97
"Giorgi Giorgadze","2611","38y9m","200307",100
"Garry Kasparov","2823","40y4m","200308",1
"Vladimir Kramnik","2789","28y2m","200308",2
"Viswanathan Anand","2782","33y8m","200308",3
"Ruslan Ponomariov","2749","19y10m","200308",4
"Peter Leko","2748","23y11m","200308",5
"Alexander Grischuk","2745","19y10m","200308",6
"Evgeny Bareev","2744","36y9m","200308",7
"Alexei Shirov","2742","31y1m","200308",8
"Michael Adams","2742","31y9m","200308",8
"Veselin Topalov","2738","28y5m","200308",10
"Judit Polgar","2737","27y1m","200308",11
"Peter Svidler","2735","27y2m","200308",12
"Vassily Ivanchuk","2730","34y5m","200308",13
"Boris Gelfand","2715","35y2m","200308",14
"Vladimir Malakhov","2713","22y9m","200308",15
"Alexey Dreev","2713","34y7m","200308",15
"Anatoly Karpov","2707","52y3m","200308",17
"Alexander Morozevich","2705","26y1m","200308",18
"Alexander Khalifman","2696","37y7m","200308",19
"Ivan Sokolov","2696","35y2m","200308",19
"Nigel Short","2696","38y2m","200308",19
"Loek van Wely","2694","30y10m","200308",22
"Zurab Azmaiparashvili","2692","43y5m","200308",23
"Mikhail Gurevich","2688","44y6m","200308",24
"Vladimir Akopian","2685","31y8m","200308",25
"Ye Jiangchuan","2681","42y9m","200308",26
"Kiril Georgiev","2681","37y9m","200308",26
"Ilia Smirin","2679","35y7m","200308",28
"Rustam Kasimdzhanov","2678","23y8m","200308",29
"Joel Lautier","2677","30y4m","200308",30
"Vadim Zvjaginsev","2674","27y0m","200308",31
"Vladislav Tkachiev","2672","29y9m","200308",32
"Aleksej Aleksandrov","2672","30y3m","200308",32
"Predrag Nikolic","2671","42y11m","200308",34
"Etienne Bacrot","2669","20y7m","200308",35
"Konstantin Sakaev","2668","29y4m","200308",36
"Sergei Rublevsky","2667","28y10m","200308",37
"Viktor Bologan","2667","31y8m","200308",37
"Zhang Zhong","2666","24y11m","200308",39
"Krishnan Sasikiran","2664","22y7m","200308",40
"Emil Sutovsky","2664","25y11m","200308",40
"Alexander Beliavsky","2659","49y8m","200308",42
"Sergei Movsesian","2658","24y9m","200308",43
"Francisco Vallejo Pons","2655","21y0m","200308",44
"Mihail Kobalija","2655","25y3m","200308",44
"Alexander Motylev","2655","24y2m","200308",44
"Alexander Graf","2654","41y0m","200308",47
"Levon Aronian","2654","20y10m","200308",47
"Alexander Lastin","2654","26y10m","200308",47
"Liviu-Dieter Nisipeanu","2653","27y0m","200308",50
"Sergey Volkov","2653","29y6m","200308",50
"Alexander Onischuk","2649","27y11m","200308",52
"Julio Granda Zu<f1>iga","2647","36y6m","200308",53
"Evgeny Vladimirov","2645","46y7m","200308",54
"Teimour Radjabov","2644","16y5m","200308",55
"Andrei Kharlov","2640","34y9m","200308",56
"Evgeny Alekseev","2638","17y9m","200308",57
"Zoltan Almasi","2638","27y0m","200308",57
"Karen Asrian","2638","23y4m","200308",57
"Rafael Vaganian","2637","51y10m","200308",60
"Vasily Yemelin","2636","27y6m","200308",61
"Christopher Lutz","2635","32y6m","200308",62
"Sergei Tiviakov","2634","30y6m","200308",63
"Jeroen Piket","2634","34y7m","200308",63
"Peter Heine Nielsen","2633","30y3m","200308",65
"Smbat Lputian","2633","45y6m","200308",65
"Alexander Moiseenko","2633","23y3m","200308",65
"Rustem Dautov","2632","37y9m","200308",68
"Eduardas Rozentalis","2630","40y3m","200308",69
"Sergey Dolmatov","2629","44y6m","200308",70
"Vladimir Epishin","2628","38y1m","200308",71
"Yuri Yakovich","2628","40y9m","200308",71
"Laurent Fressinet","2628","21y9m","200308",71
"Merab Gagunashvili","2627","18y7m","200308",74
"Sarunas Sulskis","2627","30y9m","200308",74
"Bartlomiej Macieja","2625","25y10m","200308",76
"Ashot Anastasian","2625","39y1m","200308",76
"Pavel Tregubov","2625","31y8m","200308",76
"Alexander Goldin","2624","38y6m","200308",79
"Viktor Korchnoi","2624","72y5m","200308",79
"Michal Krasenkow","2623","39y9m","200308",81
"Viacheslav Eingorn","2623","46y9m","200308",81
"Andrei Istratescu","2623","27y8m","200308",81
"Giovanni Vescovi","2623","25y2m","200308",81
"Matthew Sadler","2622","29y3m","200308",85
"Evgeniy Najer","2621","26y2m","200308",86
"Igor Khenkin","2621","35y5m","200308",86
"Evgeny Pigusov","2621","42y5m","200308",86
"Vasilios Kotronias","2620","39y0m","200308",89
"Lev Psakhis","2618","44y9m","200308",90
"Shakhriyar Mamedyarov","2618","18y4m","200308",90
"Lenier Dominguez","2618","19y11m","200308",90
"Christian Bauer","2618","26y7m","200308",90
"Konstantin Landa","2617","31y3m","200308",94
"Boris Avrukh","2617","25y7m","200308",94
"Vladimir Baklan","2616","25y6m","200308",96
"Gregory Kaidanov","2615","43y10m","200308",97
"Artyom Timofeev","2614","18y7m","200308",98
"Luke McShane","2613","19y7m","200308",99
"Evgenij Agrest","2612","37y0m","200308",100
"Garry Kasparov","2818","40y5m","200309",1
"Viswanathan Anand","2776","33y9m","200309",2
"Vladimir Kramnik","2774","28y3m","200309",3
"Ruslan Ponomariov","2749","19y11m","200309",4
"Alexander Grischuk","2748","19y11m","200309",5
"Evgeny Bareev","2747","36y10m","200309",6
"Michael Adams","2742","31y10m","200309",7
"Alexei Shirov","2741","31y2m","200309",8
"Peter Svidler","2739","27y3m","200309",9
"Judit Polgar","2737","27y2m","200309",10
"Veselin Topalov","2737","28y6m","200309",10
"Vassily Ivanchuk","2731","34y6m","200309",12
"Peter Leko","2730","24y0m","200309",13
"Boris Gelfand","2716","35y3m","200309",14
"Vladimir Malakhov","2716","22y10m","200309",14
"Alexey Dreev","2714","34y8m","200309",16
"Anatoly Karpov","2708","52y4m","200309",17
"Alexander Morozevich","2704","26y2m","200309",18
"Alexander Khalifman","2700","37y8m","200309",19
"Nigel Short","2700","38y3m","200309",19
"Ivan Sokolov","2699","35y3m","200309",21
"Loek van Wely","2697","30y11m","200309",22
"Zurab Azmaiparashvili","2695","43y6m","200309",23
"Mikhail Gurevich","2687","44y7m","200309",24
"Ye Jiangchuan","2687","42y10m","200309",24
"Vladimir Akopian","2687","31y9m","200309",24
"Viktor Bologan","2687","31y9m","200309",24
"Kiril Georgiev","2686","37y10m","200309",28
"Rustam Kasimdzhanov","2685","23y9m","200309",29
"Etienne Bacrot","2683","20y8m","200309",30
"Joel Lautier","2680","30y5m","200309",31
"Ilia Smirin","2679","35y8m","200309",32
"Vadim Zvjaginsev","2676","27y1m","200309",33
"Aleksej Aleksandrov","2676","30y4m","200309",33
"Predrag Nikolic","2672","43y0m","200309",35
"Konstantin Sakaev","2670","29y5m","200309",36
"Sergei Rublevsky","2670","28y11m","200309",36
"Emil Sutovsky","2669","26y0m","200309",38
"Vladislav Tkachiev","2668","29y10m","200309",39
"Zhang Zhong","2667","25y0m","200309",40
"Krishnan Sasikiran","2667","22y8m","200309",40
"Alexander Beliavsky","2663","49y9m","200309",42
"Sergei Movsesian","2662","24y10m","200309",43
"Liviu-Dieter Nisipeanu","2661","27y1m","200309",44
"Sergey Volkov","2660","29y7m","200309",45
"Alexander Graf","2659","41y1m","200309",46
"Francisco Vallejo Pons","2658","21y1m","200309",47
"Levon Aronian","2658","20y11m","200309",47
"Mihail Kobalija","2657","25y4m","200309",49
"Alexander Motylev","2656","24y3m","200309",50
"Alexander Lastin","2655","26y11m","200309",51
"Alexander Onischuk","2655","28y0m","200309",51
"Teimour Radjabov","2654","16y6m","200309",53
"Vasily Yemelin","2650","27y7m","200309",54
"Evgeny Vladimirov","2650","46y8m","200309",54
"Alexander Goldin","2646","38y7m","200309",56
"Rafael Vaganian","2644","51y11m","200309",57
"Andrei Kharlov","2644","34y10m","200309",57
"Eduardas Rozentalis","2642","40y4m","200309",59
"Smbat Lputian","2642","45y7m","200309",59
"Karen Asrian","2641","23y5m","200309",61
"Evgeny Alekseev","2640","17y10m","200309",62
"Zoltan Almasi","2639","27y1m","200309",63
"Peter Heine Nielsen","2637","30y4m","200309",64
"Jeroen Piket","2637","34y8m","200309",64
"Alexander Moiseenko","2636","23y4m","200309",66
"Giovanni Vescovi","2634","25y3m","200309",67
"Rustem Dautov","2634","37y10m","200309",67
"Vladimir Epishin","2633","38y2m","200309",69
"Christopher Lutz","2633","32y7m","200309",69
"Gabriel Sargissian","2632","20y7m","200309",71
"Sergey Dolmatov","2632","44y7m","200309",71
"Sergei Tiviakov","2632","30y7m","200309",71
"Vasilios Kotronias","2632","39y1m","200309",71
"Laurent Fressinet","2630","21y10m","200309",75
"Pavel Tregubov","2628","31y9m","200309",76
"Boris Avrukh","2627","25y8m","200309",77
"Yuri Yakovich","2627","40y10m","200309",77
"Konstantin Landa","2626","31y4m","200309",79
"Viacheslav Eingorn","2625","46y10m","200309",80
"Andrei Istratescu","2625","27y9m","200309",80
"Bartlomiej Macieja","2625","25y11m","200309",80
"Luke McShane","2624","19y8m","200309",83
"Sarunas Sulskis","2623","30y10m","200309",84
"Ashot Anastasian","2623","39y2m","200309",84
"Evgeny Pigusov","2622","42y6m","200309",86
"Michal Krasenkow","2622","39y10m","200309",86
"Igor Khenkin","2622","35y6m","200309",86
"Evgeniy Najer","2621","26y3m","200309",89
"Merab Gagunashvili","2621","18y8m","200309",89
"Viorel Iordachescu","2621","26y5m","200309",89
"Lev Psakhis","2619","44y10m","200309",92
"Viktor Korchnoi","2618","72y6m","200309",93
"Shakhriyar Mamedyarov","2618","18y5m","200309",93
"Lazaro Bruzon Bautista","2618","21y4m","200309",93
"Gregory Kaidanov","2618","43y11m","200309",93
"Christian Bauer","2617","26y8m","200309",97
"Jaan Ehlvest","2616","40y11m","200309",98
"Vladimir Baklan","2615","25y7m","200309",99
"Evgenij Agrest","2615","37y1m","200309",99
"Garry Kasparov","2823","40y6m","200310",1
"Viswanathan Anand","2779","33y10m","200310",2
"Vladimir Kramnik","2773","28y4m","200310",3
"Ruslan Ponomariov","2748","20y0m","200310",4
"Peter Svidler","2747","27y4m","200310",5
"Alexander Grischuk","2747","20y0m","200310",5
"Evgeny Bareev","2742","36y11m","200310",7
"Michael Adams","2739","31y11m","200310",8
"Judit Polgar","2738","27y3m","200310",9
"Alexei Shirov","2736","31y3m","200310",10
"Vassily Ivanchuk","2734","34y7m","200310",11
"Veselin Topalov","2733","28y7m","200310",12
"Peter Leko","2730","24y1m","200310",13
"Alexander Morozevich","2721","26y3m","200310",14
"Vladimir Malakhov","2720","22y11m","200310",15
"Boris Gelfand","2717","35y4m","200310",16
"Anatoly Karpov","2707","52y5m","200310",17
"Alexander Khalifman","2705","37y9m","200310",18
"Alexey Dreev","2698","34y9m","200310",19
"Nigel Short","2696","38y4m","200310",20
"Zurab Azmaiparashvili","2694","43y7m","200310",21
"Ivan Sokolov","2693","35y4m","200310",22
"Loek van Wely","2692","31y0m","200310",23
"Vladimir Akopian","2692","31y10m","200310",23
"Viktor Bologan","2690","31y10m","200310",25
"Mikhail Gurevich","2683","44y8m","200310",26
"Ye Jiangchuan","2680","42y11m","200310",27
"Joel Lautier","2679","30y6m","200310",28
"Rustam Kasimdzhanov","2679","23y10m","200310",28
"Kiril Georgiev","2678","37y11m","200310",30
"Aleksej Aleksandrov","2678","30y5m","200310",30
"Etienne Bacrot","2677","20y9m","200310",32
"Ilia Smirin","2677","35y9m","200310",32
